method,precision,tag,kappa,shape_a,transform,null_cdf,ecdf_residual,null_cdf_z_orientation,ecdf_residual_z_orientation,band_lo,band_hi,n,resolved_fraction
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.026827731991418146,-7.106532475147781e-05,0.9731722680085818,7.106532475147781e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.030230693320617567,-0.0001290266539509012,0.9697693066793824,0.0001290266539509012,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.03369475598953728,-0.00024975598953727585,0.9663052440104627,0.00024975598953727585,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.03695197653587144,-0.00016197653587143868,0.9630480234641285,0.00016197653587143868,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.04029412100234818,-0.00015912100234818233,0.9597058789976518,0.00015912100234818233,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.04354151012829885,-6.317679496551515e-05,0.9564584898717011,6.317679496551515e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.04690539109578609,-8.205776245275714e-05,0.9530946089042139,8.205776245275714e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.05032949534179067,-0.00016116200845733147,0.9496705046582093,0.00016116200845733147,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.05358379680930498,-7.213014263831447e-05,0.946416203190695,7.213014263831447e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.05687624745286109,-1.9580786194420274e-05,0.9431237525471389,1.9580786194420274e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.0602720395075339,-7.037284086723605e-05,0.9397279604924661,7.037284086723605e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.06365509879989864,-0.00010843213323197265,0.9363449012001014,0.00010843213323197265,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.06699559390471022,-0.00010559390471021057,0.9330044060952898,0.00010559390471021057,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.0703288223249784,-9.382232497839871e-05,0.9296711776750216,9.382232497839871e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.07375206788591437,-0.0001720678859143676,0.9262479321140856,0.0001720678859143676,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.07701943598139907,-9.610264806574065e-05,0.922980564018601,9.610264806574065e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.08027725575679533,-8.92242346199612e-06,0.9197227442432047,8.92242346199612e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.08367420149621094,-6.086816287760588e-05,0.916325798503789,6.086816287760588e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.08699513669696689,-3.847003030021945e-05,0.9130048633030331,3.847003030021945e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.09032355312987167,-2.1886463205000872e-05,0.9096764468701284,2.1886463205000872e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.0936122462969324,3.442036973426432e-05,0.9063877537030676,-3.442036973426432e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.09699656444569428,-6.564445694273724e-06,0.9030034355543057,6.564445694273724e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.10027896619941157,5.6033800588425886e-05,0.8997210338005884,-5.6033800588425886e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.10355383014351034,0.0001261698564896524,0.8964461698564896,-0.0001261698564896524,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.10702823681305293,-4.903479719597925e-06,0.892971763186947,4.903479719597925e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.1104604977677764,-9.216443444307054e-05,0.8895395022322236,9.216443444307054e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.11382350497342067,-0.00011017164008733649,0.8861764950265794,0.00011017164008733649,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.11714328936074858,-8.662269408191148e-05,0.8828567106392514,8.662269408191148e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.12057241475724832,-0.00017074809058165163,0.8794275852427517,0.00017074809058165163,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.12394641936084771,-0.00019975269418104347,0.8760535806391523,0.00019975269418104347,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.1272602845346542,-0.00016861786798755274,0.8727397154653458,0.00016861786798755274,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.1305886874442862,-0.00015368744428620462,0.8694113125557138,0.00015368744428620462,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.13397564286923427,-0.00019564286923426377,0.8660243571307658,0.00019564286923426377,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.13728664255316675,-0.00016164255316675202,0.8627133574468333,0.00016164255316675202,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.14061060602476158,-0.00014227269142824683,0.8593893939752384,0.00014227269142824683,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.1438654287516687,-5.209541833536835e-05,0.8561345712483313,5.209541833536835e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.14729535312853964,-0.0001370197952063057,0.8527046468714603,0.0001370197952063057,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.15067140342377996,-0.0001697367571132924,0.8493285965762201,0.0001697367571132924,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.15398663981388627,-0.00013997314721961307,0.8460133601861137,0.00013997314721961307,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.1571997558881926,-8.089221525925394e-06,0.8428002441118074,8.089221525925394e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.1604984055700405,3.659442995951334e-05,0.8395015944299595,-3.659442995951334e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.1638755220468308,4.4779531691852e-06,0.8361244779531691,-4.4779531691852e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.16707220439528692,0.00015279560471309628,0.8329277956047131,-0.00015279560471309628,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.17047596697168177,9.236636165155243e-05,0.8295240330283182,-9.236636165155243e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.17382627942023254,8.705391310079302e-05,0.8261737205797675,-8.705391310079302e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.17719864047170167,5.969286163165499e-05,0.8228013595282984,-5.969286163165499e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.18062469957247618,-2.1366239142839305e-05,0.8193753004275238,2.1366239142839305e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.18399723704393162,-5.057037726494129e-05,0.8160027629560684,5.057037726494129e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.18737458837280596,-8.29217061392995e-05,0.812625411627194,8.29217061392995e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.19088469504665107,-0.00024802837998438854,0.8091153049533489,0.00024802837998438854,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.19424600261079206,-0.00026600261079204324,0.8057539973892079,0.00026600261079204324,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.19758396360504077,-0.00025896360504076843,0.8024160363949593,0.00025896360504076843,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2011102665168113,-0.0004402665168113107,0.7988897334831887,0.0004402665168113107,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.20435403899092272,-0.0003407056575893963,0.7956459610090773,0.0003407056575893963,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.20758234536780742,-0.0002240120344740859,0.7924176546321926,0.0002240120344740859,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.21086203215196092,-0.00015869881862759505,0.789137967848039,0.00015869881862759505,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.21423521426028094,-0.00018854759361427997,0.7857647857397191,0.00018854759361427997,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.217596981101722,-0.00020531443505530933,0.782403018898278,0.00020531443505530933,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.22091324058385753,-0.00017657391719086424,0.7790867594161425,0.00017657391719086424,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.22418816901946384,-0.0001081690194638385,0.7758118309805362,0.0001081690194638385,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.22747116961365502,-4.616961365502825e-05,0.772528830386345,4.616961365502825e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.23082742175415324,-5.74217541532418e-05,0.7691725782458467,5.74217541532418e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.23416409034774813,-5.0757014414787305e-05,0.7658359096522519,5.0757014414787305e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2374603060663115,-1.9727329781671354e-06,0.7625396939336885,1.9727329781671354e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.24085848759385284,-5.515426051949657e-05,0.7591415124061471,5.515426051949657e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.24419236678034542,-4.4033447012092886e-05,0.7558076332196546,4.4033447012092886e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.24750446489497982,-1.279822831315447e-05,0.7524955351050202,1.279822831315447e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2508827757990922,-4.6109132425531385e-05,0.7491172242009079,4.6109132425531385e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.25421800451997506,-3.633785330842132e-05,0.7457819954800249,3.633785330842132e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.25748999385626925,3.5006143730753614e-05,0.7425100061437307,-3.5006143730753614e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2608200023758356,4.999762416441067e-05,0.7391799976241644,-4.999762416441067e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.26414102158428376,7.397841571621377e-05,0.7358589784157162,-7.397841571621377e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.26763871201540207,-8.037868206872689e-05,0.732361287984598,8.037868206872689e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.27101738223128774,-0.00011404889795441076,0.7289826177687122,0.00011404889795441076,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.274381945035814,-0.00013361170248066268,0.725618054964186,0.00013361170248066268,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2778356770136846,-0.00024401034701793112,0.7221643229863154,0.00024401034701793112,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.28128489016740066,-0.00034822350073399067,0.7187151098325993,0.00034822350073399067,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.28461536590104775,-0.0003336992343810907,0.7153846340989523,0.0003336992343810907,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2880211128478641,-0.00039611284786406076,0.711978887152136,0.00039611284786406076,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2912893372409236,-0.0003193372409235895,0.7087106627590765,0.0003193372409235895,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2945664341292967,-0.0002514341292966793,0.7054335658707034,0.0002514341292966793,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.2977925308496837,-0.00013253084968373186,0.7022074691503163,0.00013253084968373186,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3011823171678484,-0.00017898383451503408,0.6988176828321516,0.00017898383451503408,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3044707188023711,-0.0001223854690377557,0.6955292811976289,0.0001223854690377557,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3076591007029421,3.423263039120661e-05,0.6923408992970579,-3.423263039120661e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3109574509567446,7.921570992208693e-05,0.6890425490432555,-7.921570992208693e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.31438945107165633,-7.784404989663596e-06,0.6856105489283437,7.784404989663596e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3177157332480356,1.0933418631065006e-05,0.6822842667519644,-1.0933418631065006e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.32125044253379126,-0.00018044253379123631,0.6787495574662088,0.00018044253379123631,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3245128688246668,-9.786882466678026e-05,0.6754871311753332,9.786882466678026e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3278789553488394,-0.00011895534883937797,0.6721210446511606,0.00011895534883937797,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3311164572082466,-1.3123874913256728e-05,0.6688835427917534,1.3123874913256728e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3344872960454094,-3.896271207604052e-05,0.6655127039545906,3.896271207604052e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.33786161789654906,-6.828456321572585e-05,0.662138382103451,6.828456321572585e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.34126036398289317,-0.00012369731622652314,0.6587396360171068,0.00012369731622652314,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.34471528893971726,-0.00023362227305057104,0.6552847110602827,0.00023362227305057104,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.34814092807490576,-0.00031426140823909154,0.6518590719250943,0.00031426140823909154,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3513934406681015,-0.00022344066810153773,0.6486065593318985,0.00022344066810153773,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.35476730471666823,-0.00025230471666820575,0.6452326952833318,0.00025230471666820575,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.35812997767181093,-0.00026997767181091703,0.641870022328189,0.00026997767181091703,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3614458930870433,-0.00024089308704328127,0.6385541069129568,0.00024089308704328127,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3648073142883087,-0.0002589809549753963,0.6351926857116913,0.0002589809549753963,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.36811803631600293,-0.0002247029826695779,0.6318819636839971,0.0002247029826695779,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.37152928624370724,-0.00029095291037389837,0.6284707137562928,0.00029095291037389837,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.374831553054703,-0.00024988638803635776,0.6251684469452969,0.00024988638803635776,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.37825399539050186,-0.0003273287238351741,0.6217460046094981,0.0003273287238351741,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.381567841914907,-0.0002961752482403268,0.618432158085093,0.0002961752482403268,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.384914430428583,-0.00029943042858299185,0.615085569571417,0.00029943042858299185,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3881807859579584,-0.0002207859579583804,0.6118192140420415,0.0002207859579583804,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3915252694497226,-0.00022026944972258766,0.6084747305502773,0.00022026944972258766,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.3949628784670067,-0.0003145451336733496,0.6050371215329933,0.0003145451336733496,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.39824844607678156,-0.0002551127434482492,0.6017515539232184,0.0002551127434482492,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4015952088474093,-0.00025687551407593823,0.5984047911525907,0.00025687551407593823,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.40484620982968034,-0.0001645431630136751,0.5951537901703197,0.0001645431630136751,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4081083152520851,-8.164858541842568e-05,0.591891684747915,8.164858541842568e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4113941316596827,-2.2464993016002577e-05,0.5886058683403173,2.2464993016002577e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4146250102710405,9.165639562619399e-05,0.5853749897289595,-9.165639562619399e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4177877167028579,0.000272283297142073,0.5822122832971421,-0.000272283297142073,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4210984207245545,0.00030657927544547325,0.5789015792754455,-0.00030657927544547325,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4244975486917547,0.00025245130824530504,0.5755024513082453,-0.00025245130824530504,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.42768713352974863,0.00040619980358469476,0.5723128664702514,-0.00040619980358469476,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.43085844207560386,0.0005798912577294479,0.5691415579243961,-0.0005798912577294479,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.434085886767018,0.0006974465663153739,0.565914113232982,-0.0006974465663153739,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4375802277985563,0.0005464388681103438,0.5624197722014437,-0.0005464388681103438,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4409596685018434,0.0005119981648232241,0.5590403314981566,-0.0005119981648232241,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4443617062311873,0.00045496043547937903,0.5556382937688127,-0.00045496043547937903,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4477443760208574,0.00041562397914257643,0.5522556239791425,-0.00041562397914257643,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.45107854326288477,0.0004264567371152217,0.5489214567371152,-0.0004264567371152217,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.45439268537851546,0.00045731462148451696,0.5456073146214846,-0.00045731462148451696,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.45771322321450264,0.0004801101188307011,0.5422867767854973,-0.0004801101188307011,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4610938208637239,0.00044451246960941493,0.5389061791362761,-0.00044451246960941493,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.46452730944724774,0.0003560238860855769,0.5354726905527523,-0.0003560238860855769,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4680134795817566,0.00021318708491008254,0.5319865204182435,-0.00021318708491008254,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.47145004989978995,0.00012161676687671985,0.52854995010021,-0.00012161676687671985,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4748272087488394,8.945791782727364e-05,0.5251727912511606,-8.945791782727364e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.47819691934463066,6.47473220359851e-05,0.5218030806553693,-6.47473220359851e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.48156768652044957,3.731347955043818e-05,0.5184323134795504,-3.731347955043818e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4848761892030547,7.381079694529502e-05,0.5151238107969454,-7.381079694529502e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.4880494437547721,0.00024555624522787367,0.5119505562452279,-0.00024555624522787367,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.49128582756890254,0.0003525057644307994,0.5087141724310975,-0.0003525057644307994,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.49459117219313137,0.00039216114020196313,0.5054088278068687,-0.00039216114020196313,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.49798498840864197,0.0003433449246913467,0.502015011591358,-0.0003433449246913467,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.5013817347204853,0.000289931946181321,0.4986182652795147,-0.000289931946181321,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.5047109782562303,0.0003056884104363222,0.49528902174376965,-0.0003056884104363222,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-PUB,double,libcxx,0.55,0.050000000000000044,W,0.5080632569707833,0.00029840969588346145,0.49193674302921675,-0.00029840969588346145,-0.002101253071889096,0.002101253071889096,600000,1.0
