tag,precision,kappa,shape_a,method,bin_kind,bin_hi,bin_lo,n_in_bin,n_success,success_rate,ci_lo,ci_hi,is_upper_bound,merged,n_seeds,n_total
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,10.831119428001122,-3.415777026156671,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,22.590220119884737,10.831119428001122,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,22.590220119884737,10.831119428001122,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,35.9583394350051,22.590220119884737,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,35.9583394350051,22.590220119884737,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,51.38531957378117,35.9583394350051,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,51.38531957378117,35.9583394350051,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,69.59022046006908,51.38531957378117,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,69.59022046006908,51.38531957378117,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,91.93264815523466,69.59022046006908,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,91.93264815523466,69.59022046006908,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,120.72320990692342,91.93264815523466,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,120.72320990692342,91.93264815523466,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,161.2436292623463,120.72320990692342,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,161.2436292623463,120.72320990692342,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,230.6792071465189,161.2436292623463,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,230.6792071465189,161.2436292623463,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,1588.8701557551083,230.6792071465189,500000,378591,0.757182,0.755990999677363,0.7583700195541709,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,log_radius,1588.8701557551083,230.6792071465189,500000,495983,0.991966,0.991714683550444,0.9922115903839042,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,target_upper_tail_q,1.0,0.5,2501725,2501725,1.0,0.9999985254667342,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,target_upper_tail_q,1.0,0.5,2501725,2501725,1.0,0.9999985254667342,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,QF,target_upper_tail_q,1.0,0.5,2501725,2501725,1.0,0.9999985254667342,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,target_upper_tail_q,0.5,0.1,1998035,1998035,1.0,0.999998153748033,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,target_upper_tail_q,0.5,0.1,1998035,1998035,1.0,0.999998153748033,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,QF,target_upper_tail_q,0.5,0.1,1998035,1998035,1.0,0.999998153748033,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,target_upper_tail_q,0.1,0.01,450000,450000,1.0,0.9999918025237015,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,target_upper_tail_q,0.1,0.01,450000,450000,1.0,0.9999918025237015,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,QF,target_upper_tail_q,0.1,0.01,450000,450000,1.0,0.9999918025237015,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,target_upper_tail_q,0.01,0.001,45395,45395,1.0,0.9999187415007009,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,target_upper_tail_q,0.01,0.001,45395,45395,1.0,0.9999187415007009,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,QF,target_upper_tail_q,0.01,0.001,45395,45395,1.0,0.9999187415007009,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,target_upper_tail_q,0.001,0.0001,4407,2031,0.460857726344452,0.4460575903696294,0.4757097827575854,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,target_upper_tail_q,0.001,0.0001,4407,4407,1.0,0.9991633002050199,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,QF,target_upper_tail_q,0.001,0.0001,4407,812,0.1842523258452462,0.17290479169346537,0.19601988455879643,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,target_upper_tail_q,0.0001,1e-05,388,0,0.0,0.0,0.007691229424395596,true,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,target_upper_tail_q,0.0001,1e-05,388,388,1.0,0.9905376313649593,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,QF,target_upper_tail_q,0.0001,1e-05,388,0,0.0,0.0,0.007691229424395596,true,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,target_upper_tail_q,1e-05,0.0,50,0,0.0,0.0,0.058155079116972264,true,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,target_upper_tail_q,1e-05,0.0,50,45,0.9,0.7818646335657977,0.9667249064109775,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,QF,target_upper_tail_q,1e-05,0.0,50,0,0.0,0.0,0.058155079116972264,true,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,5.562963854184457,-3.2429978821586722,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,5.562963854184457,-3.2429978821586722,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,11.442573994423181,5.562963854184457,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,11.442573994423181,5.562963854184457,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,18.1213826743334,11.442573994423181,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,18.1213826743334,11.442573994423181,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,25.83228359452862,18.1213826743334,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,25.83228359452862,18.1213826743334,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,34.927034636081416,25.83228359452862,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,34.927034636081416,25.83228359452862,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,46.09539831998531,34.927034636081416,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,46.09539831998531,34.927034636081416,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,60.487223392149694,46.09539831998531,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,60.487223392149694,46.09539831998531,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,80.75686208771562,60.487223392149694,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,80.75686208771562,60.487223392149694,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,115.4604364159512,80.75686208771562,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,115.4604364159512,80.75686208771562,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,SPLIT,log_radius,795.6264907155543,115.4604364159512,500000,497186,0.994372,0.9941607537347958,0.9945774862899721,false,false,5,5000000
libstdcxx,double,0.51,0.010000000000000009,LOG,log_radius,795.6264907155543,115.4604364159512,500000,499995,0.99999,0.9999766634914576,0.9999967530195033,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,target_upper_tail_q,1.0,0.5,2500370,2500370,1.0,0.999998524667656,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,target_upper_tail_q,1.0,0.5,2500370,2500370,1.0,0.999998524667656,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,QF,target_upper_tail_q,1.0,0.5,2500370,2500370,1.0,0.999998524667656,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,target_upper_tail_q,0.5,0.1,1999696,1999696,1.0,0.999998155281577,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,target_upper_tail_q,0.5,0.1,1999696,1999696,1.0,0.999998155281577,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,QF,target_upper_tail_q,0.5,0.1,1999696,1999696,1.0,0.999998155281577,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,target_upper_tail_q,0.1,0.01,449701,449701,1.0,0.9999917970733347,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,target_upper_tail_q,0.1,0.01,449701,449701,1.0,0.9999917970733347,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,QF,target_upper_tail_q,0.1,0.01,449701,449701,1.0,0.9999917970733347,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,target_upper_tail_q,0.01,0.001,45341,45341,1.0,0.999918644727792,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,target_upper_tail_q,0.01,0.001,45341,45341,1.0,0.999918644727792,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,QF,target_upper_tail_q,0.01,0.001,45341,45341,1.0,0.999918644727792,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,target_upper_tail_q,0.001,0.0001,4419,4419,1.0,0.9991655713540072,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,target_upper_tail_q,0.001,0.0001,4419,4419,1.0,0.9991655713540072,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,QF,target_upper_tail_q,0.001,0.0001,4419,4419,1.0,0.9991655713540072,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,target_upper_tail_q,0.0001,1e-05,419,419,1.0,0.9912346335528209,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,target_upper_tail_q,0.0001,1e-05,419,419,1.0,0.9912346335528209,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,QF,target_upper_tail_q,0.0001,1e-05,419,419,1.0,0.9912346335528209,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,target_upper_tail_q,1e-05,0.0,54,54,1.0,0.9339684857555782,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,target_upper_tail_q,1e-05,0.0,54,54,1.0,0.9339684857555782,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,QF,target_upper_tail_q,1e-05,0.0,54,54,1.0,0.9339684857555782,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,0.054749868476860294,-4.7892542556082,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,0.054749868476860294,-4.7892542556082,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,0.5028114511204625,0.054749868476860294,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,0.5028114511204625,0.054749868476860294,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,0.8709824079662768,0.5028114511204625,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,0.8709824079662768,0.5028114511204625,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,1.2340147491458833,0.8709824079662768,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,1.2340147491458833,0.8709824079662768,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,1.6289544175254447,1.2340147491458833,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,1.6289544175254447,1.2340147491458833,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,2.0917048792609982,1.6289544175254447,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,2.0917048792609982,1.6289544175254447,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,2.6730787757970162,2.0917048792609982,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,2.6730787757970162,2.0917048792609982,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,3.4861162832803543,2.6730787757970162,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,3.4861162832803543,2.6730787757970162,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,4.87414264448938,3.4861162832803543,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,4.87414264448938,3.4861162832803543,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,SPLIT,log_radius,33.57125132619183,4.87414264448938,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.75,0.25,LOG,log_radius,33.57125132619183,4.87414264448938,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,1.0,0.5,2499568,2499568,1.0,0.9999985241942879,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,1.0,0.5,2499568,2499568,1.0,0.9999985241942879,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,1.0,0.5,2499568,2499568,1.0,0.9999985241942879,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.5,0.1,2000804,2000804,1.0,0.9999981563031394,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.5,0.1,2000804,2000804,1.0,0.9999981563031394,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.5,0.1,2000804,2000804,1.0,0.9999981563031394,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.1,0.01,449416,449416,1.0,0.9999917918714183,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.1,0.01,449416,449416,1.0,0.9999917918714183,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.1,0.01,449416,438378,0.9754392366982929,0.9749825199503285,0.9758898097115961,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.01,0.001,45130,21453,0.47536007090627075,0.4707432849356537,0.4799800272970137,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.01,0.001,45130,45130,1.0,0.9999182643763432,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.01,0.001,45130,0,0.0,0.0,6.637786056518102e-05,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.001,0.0001,4594,0,0.0,0.0,0.0006518841384971497,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.001,0.0001,4594,4399,0.957553330430997,0.9513167906650881,0.9631993927547363,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.001,0.0001,4594,0,0.0,0.0,0.0006518841384971497,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.0001,1e-05,431,0,0.0,0.0,0.0069265549941812665,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.0001,1e-05,431,0,0.0,0.0,0.0069265549941812665,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.0001,1e-05,431,0,0.0,0.0,0.0069265549941812665,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,1e-05,0.0,57,0,0.0,0.0,0.05119948367703919,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,1e-05,0.0,57,0,0.0,0.0,0.05119948367703919,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,1e-05,0.0,57,0,0.0,0.0,0.05119948367703919,true,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,1.2980275421413539,-4.1246727311601,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,1.2980275421413539,-4.1246727311601,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,2.5261733325219224,1.2980275421413539,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,2.5261733325219224,1.2980275421413539,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,3.868254038640814,2.5261733325219224,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,3.868254038640814,2.5261733325219224,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,5.409392963998692,3.868254038640814,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,5.409392963998692,3.868254038640814,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,7.231540269051288,5.409392963998692,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,7.231540269051288,5.409392963998692,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,9.459204301593338,7.231540269051288,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,9.459204301593338,7.231540269051288,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,12.331118405851035,9.459204301593338,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,12.331118405851035,9.459204301593338,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,16.38566758529955,12.331118405851035,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,16.38566758529955,12.331118405851035,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,23.316771976378604,16.38566758529955,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,23.316771976378604,16.38566758529955,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,152.11407427422785,23.316771976378604,500000,471241,0.942482,0.9418330727243245,0.9431257940508999,false,false,5,5000000
libstdcxx,float,0.55,0.050000011920928955,LOG,log_radius,152.11407427422785,23.316771976378604,500000,499317,0.998634,0.9985276779760781,0.9987344748172297,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,1.0,0.5,2498555,2498555,1.0,0.9999985235959461,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,1.0,0.5,2498555,2498555,1.0,0.9999985235959461,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,1.0,0.5,2498555,2498555,1.0,0.9999985235959461,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.5,0.1,2001087,2001087,1.0,0.9999981565638806,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.5,0.1,2001087,2001087,1.0,0.9999981565638806,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.5,0.1,2001087,2001087,1.0,0.9999981565638806,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.1,0.01,450017,450017,1.0,0.999991802833371,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.1,0.01,450017,450017,1.0,0.999991802833371,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.1,0.01,450017,450017,1.0,0.999991802833371,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.01,0.001,45189,45189,1.0,0.9999183710882635,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.01,0.001,45189,45189,1.0,0.9999183710882635,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.01,0.001,45189,45189,1.0,0.9999183710882635,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.001,0.0001,4674,4674,1.0,0.9992110774192213,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.001,0.0001,4674,4674,1.0,0.9992110774192213,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.001,0.0001,4674,4424,0.9465126230209671,0.9396709358456582,0.9527894374541991,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.0001,1e-05,420,311,0.7404761904761905,0.695757991981114,0.7817691052221165,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.0001,1e-05,420,420,1.0,0.9912554119560388,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.0001,1e-05,420,0,0.0,0.0,0.007107318586130673,true,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,1e-05,0.0,58,0,0.0,0.0,0.05033933833042015,true,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,1e-05,0.0,58,58,1.0,0.9383789910960801,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,1e-05,0.0,58,0,0.0,0.0,0.05033933833042015,true,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,0.6453791765890249,-3.7742182796289665,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,0.6453791765890249,-3.7742182796289665,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,1.3623124570573795,0.6453791765890249,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,1.3623124570573795,0.6453791765890249,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,2.06579428275083,1.3623124570573795,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,2.06579428275083,1.3623124570573795,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,2.8457013326633787,2.06579428275083,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,2.8457013326633787,2.06579428275083,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,3.758571349584143,2.8457013326633787,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,3.758571349584143,2.8457013326633787,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,4.872669610935164,3.758571349584143,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,float,0.6,0.10000002384185791,LOG,log_radius,4.872669610935164,3.758571349584143,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
