phase,scope,layer,method,precision,stdlib,kappa,shape_a,n_seeds,n_attempted,n_finite,n_failed,n_avoidable,n_honest_overflow,cat_finite,cat_denominator_zero,cat_quotient_first_loss,cat_split_form_loss,cat_log_primitive_failure,cat_honest_overflow,cat_cap_reject,cat_cap_exhausted,failure_rate,failure_ci_lo,failure_ci_hi,failure_is_upper_bound,avoidable_rate,avoidable_ci_lo,avoidable_ci_hi,avoidable_is_upper_bound,honest_rate,honest_ci_lo,honest_ci_hi,honest_is_upper_bound,accounting_ok,honest_floor_count,honest_floor_rate,honest_floor_ci_lo,honest_floor_ci_hi,honest_floor_is_upper_bound,near_limit_band_count,honest_minus_floor,within_boundary_band,x2_zero,x2_subnormal,rotation_recoverable,mean_abs_rel_err_log_vs_split,seconds,audit_near_limit_total,audit_near_limit_audited,audit_method_disagreement_total,audit_method_disagreement_audited,audit_subnormal_denominator_total,audit_subnormal_denominator_audited,audit_bulk_failure_total,audit_bulk_failure_audited,audit_uniform_sample_total,audit_uniform_sample_audited,arch,available,completed,reason_not_run,tag,case,out_of_domain
E2,pooled,native,SPLIT,float,libstdc++,0.6,0.10000002384185791,5,5000000,4999835,165,165,0,4999835,165,0,0,0,0,0,0,3.3e-05,2.815684877192659e-05,3.843705162708496e-05,false,3.3e-05,2.815684877192659e-05,3.843705162708496e-05,false,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,165,669,0,NA,0.313794,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libc++,0.75,0.25,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.544611,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libstdc++,0.75,0.25,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.414995,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libc++,0.75,0.25,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.4793544,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libstdc++,0.75,0.25,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.33892,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libc++,0.75,0.25,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.4761908,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libstdc++,0.75,0.25,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.337179,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libc++,1,0.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.61461,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libstdc++,1,0.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.489312,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libc++,1,0.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.514717,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libstdc++,1,0.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.35567000000000004,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libc++,1,0.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.514596,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libstdc++,1,0.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.356439,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libc++,1.5,1.0,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.4790125,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libstdc++,1.5,1.0,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.410757,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libc++,1.5,1.0,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.42334289999999997,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libstdc++,1.5,1.0,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.354419,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libc++,1.5,1.0,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.42295910000000003,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libstdc++,1.5,1.0,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.35157099999999997,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libc++,2,1.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.67793,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libstdc++,2,1.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.412807,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libc++,2,1.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.620208,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libstdc++,2,1.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.357206,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libc++,2,1.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.619615,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libstdc++,2,1.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.354553,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libc++,5,4.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.633968,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,LOG,float,libstdc++,5,4.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.411112,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libc++,5,4.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.577269,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,QF,float,libstdc++,5,4.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.35127200000000003,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libc++,5,4.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.580203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,native,SPLIT,float,libstdc++,5,4.5,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,NA,0.352054,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libc++,0.5001,9.999999999998899e-05,5,5000000,661633,4338367,0,4338367,661633,0,0,0,0,4338367,0,0,0.8676734,0.8673760813836622,0.8679702927625117,false,0.0,0.0,5.991462752596988e-07,true,0.8676734,0.8673760813836622,0.8679702927625117,false,true,4338367,0.8676734,0.8673760813836622,0.8679702927625117,false,3527,0,true,4641456,17009,0,0.00040980113229987147,0,3527,3527,317764,3208,615,65,4336563,870,341531,35,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libstdc++,0.5001,9.999999999998899e-05,5,5000000,663228,4336772,0,4336772,663228,0,0,0,0,4336772,0,0,0.8673544,0.867056778455896,0.8676515960599425,false,0.0,0.0,5.991462752596988e-07,true,0.8673544,0.867056778455896,0.8676515960599425,false,true,4336772,0.8673544,0.867056778455896,0.8676515960599425,false,3475,0,true,4640976,17263,0,0.0004136992420879817,0,3475,3475,319051,3232,672,69,4335043,861,341759,35,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libc++,0.5001,9.999999999998899e-05,5,5000000,342146,4657854,319487,4338367,342146,303089,16398,0,0,4338367,0,0,0.9315708,0.9313491447315301,0.9317919553298302,false,0.0638974,0.06368318137784004,0.0641121238202979,false,0.8676734,0.8673760813836622,0.8679702927625117,false,true,4338367,0.8676734,0.8673760813836622,0.8679702927625117,false,3527,0,true,4641456,17009,0,0.00040980113229987147,0,3527,3527,317764,3208,615,65,4336563,870,341531,35,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libstdc++,0.5001,9.999999999998899e-05,5,5000000,342431,4657569,320797,4336772,342431,304204,16593,0,0,4336772,0,0,0.9315138,0.931292059386106,0.9317350407413998,false,0.0641594,0.06394477224323422,0.0643745326507988,false,0.8673544,0.867056778455896,0.8676515960599425,false,true,4336772,0.8673544,0.867056778455896,0.8676515960599425,false,3475,0,true,4640976,17263,0,0.0004136992420879817,0,3475,3475,319051,3232,672,69,4335043,861,341759,35,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libc++,0.5001,9.999999999998899e-05,5,5000000,358544,4641456,303089,4338367,358544,303089,0,0,0,4338367,0,0,0.9282912,0.9280647045938111,0.9285171992730538,false,0.0606178,0.06040879171401521,0.06082731729117501,false,0.8676734,0.8673760813836622,0.8679702927625117,false,true,4338367,0.8676734,0.8673760813836622,0.8679702927625117,false,3527,0,true,4641456,17009,0,0.00040980113229987147,0,3527,3527,317764,3208,615,65,4336563,870,341531,35,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libstdc++,0.5001,9.999999999998899e-05,5,5000000,359024,4640976,304204,4336772,359024,304204,0,0,0,4336772,0,0,0.9281952,0.9279685650248755,0.9284213389533789,false,0.0608408,0.060631432079134996,0.06105067666716699,false,0.8673544,0.867056778455896,0.8676515960599425,false,true,4336772,0.8673544,0.867056778455896,0.8676515960599425,false,3475,0,true,4640976,17263,0,0.0004136992420879817,0,3475,3475,319051,3232,672,69,4335043,861,341759,35,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libc++,0.501,0.0010000000000000009,5,5000000,3792359,1207641,0,1207641,3792359,0,0,0,0,1207641,0,0,0.2415282,0.2411530895697333,0.24190360977461667,false,0.0,0.0,5.991462752596988e-07,true,0.2415282,0.2411530895697333,0.24190360977461667,false,true,1207641,0.2415282,0.2411530895697333,0.24190360977461667,false,9705,0,true,2375957,88463,0,0.00027524833194147525,0,9705,9705,1248488,12606,3414,343,1202828,254,2535565,255,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libstdc++,0.501,0.0010000000000000009,5,5000000,3791426,1208574,0,1208574,3791426,0,0,0,0,1208574,0,0,0.2417148,0.24133959073827654,0.24209030838994078,false,0.0,0.0,5.991462752596988e-07,true,0.2417148,0.24133959073827654,0.24209030838994078,false,true,1208574,0.2417148,0.24133959073827654,0.24209030838994078,false,9555,0,true,2374881,88096,0,0.00028165779988434516,0,9555,9555,1246308,12570,3385,340,1203750,251,2537002,255,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libc++,0.501,0.0010000000000000009,5,5000000,2538979,2461021,1253380,1207641,2538979,1168316,85064,0,0,1207641,0,0,0.4922042,0.49176589662333764,0.4926425124047684,false,0.250676,0.2502961575757075,0.2510561311730055,false,0.2415282,0.2411530895697333,0.24190360977461667,false,true,1207641,0.2415282,0.2411530895697333,0.24190360977461667,false,9705,0,true,2375957,88463,0,0.00027524833194147525,0,9705,9705,1248488,12606,3414,343,1202828,254,2535565,255,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libstdc++,0.501,0.0010000000000000009,5,5000000,2540387,2459613,1251039,1208574,2540387,1166307,84732,0,0,1208574,0,0,0.4919226,0.49148430070486415,0.492360908649381,false,0.2502078,0.24982819422639452,0.2505876950646196,false,0.2417148,0.24133959073827654,0.24209030838994078,false,true,1208574,0.2417148,0.24133959073827654,0.24209030838994078,false,9555,0,true,2374881,88096,0,0.00028165779988434516,0,9555,9555,1246308,12570,3385,340,1203750,251,2537002,255,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libc++,0.501,0.0010000000000000009,5,5000000,2624043,2375957,1168316,1207641,2624043,1168316,0,0,0,1207641,0,0,0.4751914,0.474753593003498,0.4756292357266683,false,0.2336632,0.23329234468474327,0.2340343637695534,false,0.2415282,0.2411530895697333,0.24190360977461667,false,true,1207641,0.2415282,0.2411530895697333,0.24190360977461667,false,9705,0,true,2375957,88463,0,0.00027524833194147525,0,9705,9705,1248488,12606,3414,343,1202828,254,2535565,255,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libstdc++,0.501,0.0010000000000000009,5,5000000,2625119,2374881,1166307,1208574,2625119,1166307,0,0,0,1208574,0,0,0.4749762,0.47453840253955093,0.47541402643984115,false,0.2332614,0.23289076681696425,0.23363234210273956,false,0.2417148,0.24133959073827654,0.24209030838994078,false,true,1208574,0.2417148,0.24133959073827654,0.24209030838994078,false,9555,0,true,2374881,88096,0,0.00028165779988434516,0,9555,9555,1246308,12570,3385,340,1203750,251,2537002,255,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libc++,0.505,0.0050000000000000044,5,5000000,4995933,4067,0,4067,4995933,0,0,0,0,4067,0,0,0.0008134,0.0007886011012578936,0.0008387798808377632,false,0.0,0.0,5.991462752596988e-07,true,0.0008134,0.0007886011012578936,0.0008387798808377632,false,true,4067,0.0008134,0.0007886011012578936,0.0008387798808377632,false,165,0,true,120495,24240,0,3.9458174376739435e-05,0,165,165,139613,1409,985,101,3983,5,4855254,490,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libstdc++,0.505,0.0050000000000000044,5,5000000,4995983,4017,0,4017,4995983,0,0,0,0,4017,0,0,0.0008034,0.0007787550656970521,0.0008286259469812543,false,0.0,0.0,5.991462752596988e-07,true,0.0008034,0.0007787550656970521,0.0008286259469812543,false,true,4017,0.0008034,0.0007787550656970521,0.0008286259469812543,false,181,0,true,121409,24251,0,3.924827591292911e-05,0,181,181,140532,1419,1034,105,3919,5,4854334,490,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libc++,0.505,0.0050000000000000044,5,5000000,4856239,143761,139694,4067,4856239,116428,23266,0,0,4067,0,0,0.0287522,0.028605897868939842,0.02889904819919005,false,0.0279388,0.027794524646786625,0.028083622370828003,false,0.0008134,0.0007886011012578936,0.0008387798808377632,false,true,4067,0.0008134,0.0007886011012578936,0.0008387798808377632,false,165,0,true,120495,24240,0,3.9458174376739435e-05,0,165,165,139613,1409,985,101,3983,5,4855254,490,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libstdc++,0.505,0.0050000000000000044,5,5000000,4855368,144632,140615,4017,4855368,117392,23223,0,0,4017,0,0,0.0289264,0.02877966789222652,0.029073677972600537,false,0.028123,0.02797826288008726,0.028268283922481218,false,0.0008034,0.0007787550656970521,0.0008286259469812543,false,true,4017,0.0008034,0.0007787550656970521,0.0008286259469812543,false,181,0,true,121409,24251,0,3.924827591292911e-05,0,181,181,140532,1419,1034,105,3919,5,4854334,490,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libc++,0.505,0.0050000000000000044,5,5000000,4879505,120495,116428,4067,4879505,116428,0,0,0,4067,0,0,0.024099,0.02396475512481927,0.024233796380037434,false,0.0232856,0.023153588524533805,0.02341816393214084,false,0.0008134,0.0007886011012578936,0.0008387798808377632,false,true,4067,0.0008134,0.0007886011012578936,0.0008387798808377632,false,165,0,true,120495,24240,0,3.9458174376739435e-05,0,165,165,139613,1409,985,101,3983,5,4855254,490,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libstdc++,0.505,0.0050000000000000044,5,5000000,4878591,121409,117392,4017,4878591,117392,0,0,0,4017,0,0,0.0242818,0.024147058804523287,0.02441709248649487,false,0.0234784,0.0233458553990063,0.023611496832012954,false,0.0008034,0.0007787550656970521,0.0008286259469812543,false,true,4017,0.0008034,0.0007787550656970521,0.0008286259469812543,false,181,0,true,121409,24251,0,3.924827591292911e-05,0,181,181,140532,1419,1034,105,3919,5,4854334,490,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libc++,0.51,0.010000000000000009,5,5000000,4999995,5,0,5,4999995,0,0,0,0,5,0,0,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0.0,0.0,5.991462752596988e-07,true,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,true,5,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0,0,true,2837,1308,0,1.9391363600411416e-06,0,0,0,4088,44,52,7,5,4,4995855,500,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libstdc++,0.51,0.010000000000000009,5,5000000,4999995,5,0,5,4999995,0,0,0,0,5,0,0,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0.0,0.0,5.991462752596988e-07,true,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,true,5,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0,0,true,2814,1275,0,1.3396150030747627e-06,0,0,0,4028,43,57,9,5,3,4995910,500,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libc++,0.51,0.010000000000000009,5,5000000,4995907,4093,4088,5,4995907,2832,1256,0,0,5,0,0,0.0008186,0.0007937214146494472,0.0008440595516808256,false,0.0008176,0.0007927367192492472,0.0008430442501056234,false,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,true,5,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0,0,true,2837,1308,0,1.9391363600411416e-06,0,0,0,4088,44,52,7,5,4,4995855,500,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,QF,double,libstdc++,0.51,0.010000000000000009,5,5000000,4995967,4033,4028,5,4995967,2809,1219,0,0,5,0,0,0.0008066,0.0007819056930998896,0.0008318753097536218,false,0.0008056,0.0007809211114733593,0.0008308598944464889,false,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,true,5,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0,0,true,2814,1275,0,1.3396150030747627e-06,0,0,0,4028,43,57,9,5,3,4995910,500,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libc++,0.51,0.010000000000000009,5,5000000,4997163,2837,2832,5,4997163,2832,0,0,0,5,0,0,0.0005674,0.0005467167662713344,0.0005886651046588643,false,0.0005664,0.0005457351586185964,0.0005876467167015129,false,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,true,5,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0,0,true,2837,1308,0,1.9391363600411416e-06,0,0,0,4088,44,52,7,5,4,4995855,500,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,SPLIT,double,libstdc++,0.51,0.010000000000000009,5,5000000,4997186,2814,2809,5,4997186,2809,0,0,0,5,0,0,0.0005628,0.0005422015061069221,0.0005839803850879355,false,0.0005618,0.0005412199736617896,0.000582961921962624,false,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,true,5,1e-06,3.246973551884662e-07,2.3336648596986128e-06,false,0,0,true,2814,1275,0,1.3396150030747627e-06,0,0,0,4028,43,57,9,5,3,4995910,500,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libc++,0.55,0.050000000000000044,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,6.80462983612003e-16,0,0,0,0,0,0,0,0,0,5000000,500,NA,NA,NA,NA,NA,NA,NA
E2,pooled,paired,LOG,double,libstdc++,0.55,0.050000000000000044,5,5000000,5000000,0,0,0,5000000,0,0,0,0,0,0,0,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,0.0,0.0,5.991462752596988e-07,true,true,0,0.0,0.0,5.991462752596988e-07,true,0,0,true,0,0,0,6.80419231905597e-16,0,0,0,0,0,0,0,0,0,5000000,500,NA,NA,NA,NA,NA,NA,NA
