manifest_schema,run_utc,phase,layer,method,precision,case,kappa,seed,file,format,n_records,record_size,schema,record_kind,bytes,sha256,probe,probe_sha256,cxxflags,compiler,stdlib,arch,env_tag,execution,protocol_sha256,smoke
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.51000000000000001,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9002_float.bin,bin,10060,8,1,5,80576,584bc6a341f793946a145cc581ea8b3ba92d97bb749cae0521577cdbf042ca75,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.51000000000000001,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9003_float.bin,bin,0,8,1,5,96,fbfe55d7f676969884ebf4a76529e168a9d4b5154271c486d448cecab11f75ec,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.51000000000000001,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9003_float.bin,bin,9998,8,1,5,80080,60227b8ce601a462e2b4ea53b71d1ad93de885cb88124fb297e1a9e4fa3b2f4b,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.51000000000000001,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9004_float.bin,bin,0,8,1,5,96,95f561435f9f2e70809de34dd6096506f3c4e48d4fdc6a02fe4d16871cbbe23f,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.51000000000000001,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9004_float.bin,bin,9947,8,1,5,79672,28527a42d9c07c33ed1ca3d3631fa838794ebe69e371ed15db0e33812a252064,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.51000000000000001,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9005_float.bin,bin,0,8,1,5,96,37bc5575f8347822c590aa693fbc1c04618524be91cc12ea0f525e1a790c462e,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.51000000000000001,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9005_float.bin,bin,10138,8,1,5,81200,48ab2fbf64f81b459afbb4006010651cf57cd99f5b601df704a186fbf2130490,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.55000000000000004,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.55_s9001_float.bin,bin,4396,8,1,5,35264,c8645d55870bd8d01dd7335a5305f481d6eac245ef463980bc0e85a799011507,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.55000000000000004,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.55_s9001_float.bin,bin,10051,8,1,5,80504,368d1084dabf4744c5dd51b13a5f9f4a3e05448da6d7e8a546a17d5671778d87,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.55000000000000004,9002,raw/p1/p1_tail_libcxx_LEGACY_k0.55_s9002_float.bin,bin,4288,8,1,5,34400,dfbe9c772d5ed47db5e0197e276665f3a6644fb7f5cf9504692a3e64d939cf30,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.55000000000000004,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.55_s9002_float.bin,bin,10035,8,1,5,80376,66762bef692a9e8261196ec60cf573f719bb9aef67cedb919eadc54b5fbf95c7,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.55000000000000004,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.55_s9003_float.bin,bin,4434,8,1,5,35568,0318df68c7de896af14257ca9b7b0bfd516d0ebbb03e61eac0a561cf5db2f3de,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.55000000000000004,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.55_s9003_float.bin,bin,9896,8,1,5,79264,f68dce7ae34951c9bc3b74080ea947e6b5430f9fda95e7e7d09a11382a7594b0,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.55000000000000004,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.55_s9004_float.bin,bin,4370,8,1,5,35056,109452533bffa81ad450064dd9c63fe9fbb426a4300c081533701462df7e87aa,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.55000000000000004,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.55_s9004_float.bin,bin,9911,8,1,5,79384,9c8d251f00614a6cfcf6c84a01f87b7ee11b2dce62f2e64e32899f45b05f08a0,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.55000000000000004,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.55_s9005_float.bin,bin,4306,8,1,5,34544,168e23a7f584b1fabf8cd945912547ff14393d302fb1862fc45582f7e04cf21c,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.55000000000000004,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.55_s9005_float.bin,bin,9995,8,1,5,80056,788c6229cd730066845a1b6f2005ece7ba579612e1f27668303eba20fb327543,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.59999999999999998,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.6_s9001_float.bin,bin,10101,8,1,5,80904,8feb883f1d2b5729c4c05eb80b9e7e1c6dc593ece396c0960213e9118c2768b8,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.59999999999999998,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.6_s9001_float.bin,bin,9964,8,1,5,79808,8323a80fa6024b4c4a829b3da93a5c9ae174f4a9422066caa4b2585138208711,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.59999999999999998,9002,raw/p1/p1_tail_libcxx_LEGACY_k0.6_s9002_float.bin,bin,9862,8,1,5,78992,5a8e83cfd1089770c1535769473f18761f3754b821622d49054343ad19885032,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.59999999999999998,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.6_s9002_float.bin,bin,9955,8,1,5,79736,3385298eb9a7c3522457006652388dc013e47e723a297a9f26da8b3d1009963c,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.59999999999999998,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.6_s9003_float.bin,bin,9787,8,1,5,78392,711e9c1bbdcf4bd62374d5f7ed46a31310b5811119c81820b3f345d6627e6d07,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.59999999999999998,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.6_s9003_float.bin,bin,9998,8,1,5,80080,d5ce22c9f66ed41707a0007bb56ebae0b45a0b479fa9a61739b5ee7d3e9fe050,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.59999999999999998,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.6_s9004_float.bin,bin,9968,8,1,5,79840,6ca12aded40bdb36164e97850abb20e0ae245be4ef7999c2c30984bd378de776,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.59999999999999998,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.6_s9004_float.bin,bin,10105,8,1,5,80936,18aefb7d5da2a0ca27c299a6b1cf6105f3d28dc7df14f1127c49fcad3b9f2bda,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.59999999999999998,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.6_s9005_float.bin,bin,10046,8,1,5,80464,b386cb2a53356dff7d06a5533eaf8a3a56965d816734d5cbf9d2038e02565420,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.59999999999999998,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.6_s9005_float.bin,bin,9981,8,1,5,79944,89c163e7b14f11b4406950c5111b676a333680bc193a006d3c1dd0e866e114e8,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.75,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.75_s9001_float.bin,bin,9904,8,1,5,79328,bca9798d2f215b6138c971e8938898f499c14ec52b55acaf1b3818d047860b43,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.75,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.75_s9001_float.bin,bin,9995,8,1,5,80056,ab1489833bfd70854c295301b2b051d3ea2118623410955b0500ca09b8c203ab,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.75,9002,raw/p1/p1_tail_libcxx_LEGACY_k0.75_s9002_float.bin,bin,10081,8,1,5,80744,f984a194f6a6fcf9f4dc1aa5395a4a5732972463f8b53d8c8a725a0e7936ee1b,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.75,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.75_s9002_float.bin,bin,9988,8,1,5,80000,6e590f5d47d0891c6ef4bc08f0b85bf3fd04ae42e238e29f1f1f477feeaad623,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.75,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.75_s9003_float.bin,bin,10149,8,1,5,81288,681dce6462f086c6be00094497f9e33ec5eb4d73bb02621de284fb090022038d,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.75,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.75_s9003_float.bin,bin,10118,8,1,5,81040,dcb84ebf6d65a7a053de264094ea41d919bf3252e287de4d59c730761a003724,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.75,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.75_s9004_float.bin,bin,9826,8,1,5,78704,77891e469cec4ccfa59681ceae9c2e104bc9fc78bbbe2997cbbd298f4623e0ea,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.75,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.75_s9004_float.bin,bin,9929,8,1,5,79528,020032bb3cef607499554dbfc1a370370837259f31101347e4e97bb068a765f2,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,0.75,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.75_s9005_float.bin,bin,9916,8,1,5,79424,ce116ab0cdb1b27bb73b2a0d81b3a244e8a0bb2c596f825adaefd0ec00dc5511,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,0.75,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.75_s9005_float.bin,bin,10089,8,1,5,80808,f543b64173fe906b6ea4891ae1baa457a50911cb301c2452037b940ab772a4b5,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,1,9001,raw/p1/p1_tail_libcxx_LEGACY_k1_s9001_float.bin,bin,10013,8,1,5,80200,7b52af820b26e1d456987c9758f026cc417cff890d88d5401c3d3ab14aca5bf6,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,1,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k1_s9001_float.bin,bin,10040,8,1,5,80416,baa989f84f1719369be064875ccd6512f084413dd74f2ebb61d2f591116598c9,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,1,9002,raw/p1/p1_tail_libcxx_LEGACY_k1_s9002_float.bin,bin,9886,8,1,5,79184,628de33e78920beb2146a126d3d29b142922678bb2fcbba2368c9f4c2778501c,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,float,-,1,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k1_s9002_float.bin,bin,9857,8,1,5,78952,0bb5702a41b5569955a1abcf7c8fa745a8dc661b9ede1690e92eeaf65d3268b8,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,float,-,1,9003,raw/p1/p1_tail_libcxx_LEGACY_k1_s9003_float.bin,bin,10101,8,1,5,80904,82c248841d191ded78081e332e8182312a7639b5f9c6d9c929b04bc9a0517c2f,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
