phase,tag,stdlib,arch,execution,layer,scope,method,diagnostic_only,precision,kappa,shape_a,seed,n_attempted,cat_finite,cat_denominator_zero,cat_quotient_first_loss,cat_legacy_form_loss,cat_log_primitive_failure,cat_honest_overflow,cat_cap_reject,cat_cap_exhausted,cat_finite_but_wrong,cat_overflow_returned_finite,n_finite,n_avoidable,n_honest,nonfinite_output,candidate_avoidable_count,accounting_ok,accounting_residual,ref_nonrepresentable,honest_minus_ref,rotation_recoverable,near_limit,x2_zero,x2_subnormal,n_rel_err,mean_rel_err_radius,max_rel_err_radius,max_rel_error_threshold,max_log_r_ref,max_finite_log_component,honest_floor_rate,honest_floor_log10,observed_over_floor,audit_margin_log_units,audit_margin_assertions,audit_margin_assertion_failures,audit_min_unambiguous_margin,audited,seed_homogeneity_chi2,seed_homogeneity_p,cross_phase_native_agrees,protocol_sha256,failure_count,failure_n,failure_rate,failure_ci_lo,failure_ci_hi,failure_interval_kind,failure_is_upper_bound,avoidable_count,avoidable_n,avoidable_rate,avoidable_ci_lo,avoidable_ci_hi,avoidable_interval_kind,avoidable_is_upper_bound,honest_count,honest_n,honest_rate,honest_ci_lo,honest_ci_hi,honest_interval_kind,honest_is_upper_bound,boot_estimate,boot_lo,boot_hi,boot_conf,boot_resamples,boot_rng_seed,boot_kind,boot_n_seeds,boot_n_per_seed,boot_resolved,audit_within_margin_of_a_type_limit_total,audit_within_margin_of_a_type_limit_audited,audit_within_margin_of_a_type_limit_rate,audit_method_disagreement_total,audit_method_disagreement_audited,audit_method_disagreement_rate,audit_finite_but_wrong_candidate_total,audit_finite_but_wrong_candidate_audited,audit_finite_but_wrong_candidate_rate,audit_avoidable_loss_candidate_total,audit_avoidable_loss_candidate_audited,audit_avoidable_loss_candidate_rate,audit_subnormal_or_zero_denominator_representable_target_total,audit_subnormal_or_zero_denominator_representable_target_audited,audit_subnormal_or_zero_denominator_representable_target_rate,audit_unambiguous_failure_beyond_margin_total,audit_unambiguous_failure_beyond_margin_audited,audit_unambiguous_failure_beyond_margin_rate,audit_uniform_sample_total,audit_uniform_sample_audited,audit_uniform_sample_rate
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.505,0.0050000000000000044,9005,1000000,999201,0,0,0,0,799,0,0,0,0,999201,0,799,799,0,true,0,799,0,0,347,24143,4941,1000000,0.0,0.0,1.0536712127723509e-08,1349.8081175732646,709.7371694744575,0.0008250174829405983,-3.0835368482207657,0.9684643253281561,20.0,654,0,20.01802573503801,28531,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,799,1000000,0.000799,0.0007445715570764047,0.0008563525698857278,two_sided_clopper_pearson_0.95,false,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,799,1000000,0.000799,0.0007445715570764047,0.0008563525698857278,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,347,1.0,27880,27880,1.0,0,0,1.0,0,0,1.0,205,205,1.0,654,1,0.001,970914,98,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.51,0.010000000000000009,9001,1000000,999999,0,0,0,0,1,0,0,0,0,999999,0,1,1,0,true,0,1,0,0,0,581,246,1000000,0.0,0.0,1.0536712127723509e-08,840.4597594691331,683.8707022660426,6.807099853133865e-07,-6.167037878696566,1.4690544013977085,20.0,1,0,130.10101419506088,927,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,1,1000000,1e-06,2.53178076637942e-08,5.571630655166939e-06,two_sided_clopper_pearson_0.95,false,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,1,1000000,1e-06,2.53178076637942e-08,5.571630655166939e-06,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,819,819,1.0,0,0,1.0,0,0,1.0,7,7,1.0,1,1,0.001,999173,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.51,0.010000000000000009,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,544,232,1000000,0.0,0.0,1.0536712127723509e-08,688.4749787574318,688.0542603901011,6.807099853133865e-07,-6.167037878696566,0.0,20.0,0,0,inf,876,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,770,770,1.0,0,0,1.0,0,0,1.0,6,6,1.0,0,0,0.001,999224,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.51,0.010000000000000009,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,603,249,1000000,0.0,0.0,1.0536712127723509e-08,688.9786412254543,688.5980367809417,6.807099853133865e-07,-6.167037878696566,0.0,20.0,0,0,inf,952,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,843,843,1.0,0,0,1.0,0,0,1.0,9,9,1.0,0,0,0.001,999148,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.51,0.010000000000000009,9004,1000000,999999,0,0,0,0,1,0,0,0,0,999999,0,1,1,0,true,0,1,0,0,0,568,260,1000000,0.0,0.0,1.0536712127723509e-08,811.4559759142049,638.031146233225,6.807099853133865e-07,-6.167037878696566,1.4690544013977085,20.0,1,0,101.31249921306073,928,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,1,1000000,1e-06,2.53178076637942e-08,5.571630655166939e-06,two_sided_clopper_pearson_0.95,false,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,1,1000000,1e-06,2.53178076637942e-08,5.571630655166939e-06,two_sided_clopper_pearson_0.95,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,811,811,1.0,0,0,1.0,0,0,1.0,16,16,1.0,1,1,0.001,999172,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.51,0.010000000000000009,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,579,243,1000000,0.0,0.0,1.0536712127723509e-08,674.9296299889352,674.492512368153,6.807099853133865e-07,-6.167037878696566,0.0,20.0,0,0,inf,922,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,811,811,1.0,0,0,1.0,0,0,1.0,11,11,1.0,0,0,0.001,999178,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.55,0.050000000000000044,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,168.93487841908944,168.39659981465525,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.55,0.050000000000000044,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,137.30873240073458,136.92576780965797,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.55,0.050000000000000044,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,140.0498861302553,139.70703546199667,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.55,0.050000000000000044,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,162.10562548980297,161.7826154582968,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.55,0.050000000000000044,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,135.04890427076703,134.71108902233348,1.4661592253735326e-31,-30.833818862610254,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.6,0.09999999999999998,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,84.94642919087121,84.45165627493182,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.6,0.09999999999999998,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,68.35110288252103,68.01164397993922,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.6,0.09999999999999998,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,71.28883309283263,70.98948811306883,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.6,0.09999999999999998,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,68.77256454916619,68.18903648410769,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.6,0.09999999999999998,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,67.8498715559955,67.59121324068872,2.1652773135878944e-62,-61.664486474346006,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.75,0.25,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,27.838830353887268,27.541582338344497,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.75,0.25,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,26.84333804710034,26.615450920175636,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.75,0.25,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,29.758465897320676,29.570692693213985,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.75,0.25,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,27.867140966048257,27.395184676646867,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,0.75,0.25,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,25.61051167821063,25.397887412477544,7.226634591858603e-155,-154.14106390442845,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,1.0,0.5,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,14.42687682612882,14.27346984681194,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,1.0,0.5,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,13.178054441495343,12.803569774642979,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,1.0,0.5,9003,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,15.633938642924946,15.590006475044145,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,1.0,0.5,9004,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,18.486285269587263,18.26141566641381,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,1.0,0.5,9005,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,13.526565945565753,13.48766919751003,5.887029691699243e-309,-308.23010377378375,0.0,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,1.25,0.75,9001,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,9.880973106997667,9.83913790333789,0.0,-462.2841333604531,NA,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
p2,libstdcxx,libstdc++,arm64,native,paired,seed,CANDIDATE,false,double,1.25,0.75,9002,1000000,1000000,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,true,0,0,0,0,0,0,0,1000000,0.0,0.0,1.0536712127723509e-08,8.76679474647793,8.50388185528267,0.0,-462.2841333604531,NA,20.0,0,0,inf,100,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,0,1000000,0.0,0.0,2.9957277863923437e-06,one_sided_upper_0.95,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.001,1000000,100,0.0001
