scope,tag,stdlib,arch,case,method,precision,kappa,cap,block,slot,candidate_first,seed,n_returned,n_finite,n_nonfinite,attempts_reported,seconds,seconds_per_returned,ratio_candidate_over_legacy,ratio_lo,ratio_hi,ratio_conf,boot_kind,boot_resamples,boot_rng_seed,boot_n_seeds,pre_registered_bound,repeat_identical,protocol_sha256
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,0,0,true,7006,25441951,25441933,18,25441951,2.07658033,8.162032597264259e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,0,1,true,7006,19957085,19945497,11588,0,1.81500642,9.094546708599978e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,1,1,false,7007,25441951,25441936,15,25441951,2.07717012,8.164350780331272e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,1,0,false,7007,19957085,19945472,11613,0,1.81691833,9.104126845178041e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,2,1,false,7008,25441951,25441936,15,25441951,2.0755055,8.15780794483882e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,2,0,false,7008,19957085,19945447,11638,0,1.8166485,9.102774778982001e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,3,0,true,7009,25441951,25441936,15,25441951,2.07676858,8.16277251300421e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,3,1,true,7009,19957085,19945574,11511,0,1.81644588,9.101759475394328e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,4,1,false,7010,25441951,25441932,19,25441951,2.07516983,8.156488604195488e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,4,0,false,7010,19957085,19945637,11448,0,1.81334904,9.086242013801114e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,5,1,false,7006,25441951,25441933,18,25441951,2.13353446,8.385891703038027e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,5,0,false,7006,19957085,19945497,11588,0,1.82220462,9.130615142441894e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,6,0,true,7007,25441951,25441936,15,25441951,2.074227,8.15278277990552e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,6,1,true,7007,19957085,19945472,11613,0,1.81509317,9.094981391320425e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,7,1,false,7008,25441951,25441936,15,25441951,2.07107729,8.140402801656209e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,7,0,false,7008,19957085,19945447,11638,0,1.81039742,9.071452153458282e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,8,1,false,7009,25441951,25441936,15,25441951,2.07395929,8.151730549280596e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,8,0,false,7009,19957085,19945574,11511,0,1.81644987,9.101779518401611e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,9,1,false,7010,25441951,25441932,19,25441951,2.06789971,8.127913260268445e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,9,0,false,7010,19957085,19945637,11448,0,1.81091483,9.074044796622353e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,0,0,true,7006,42530569,42524635,5934,42530569,2.26533925,5.3263788923209557e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,0,1,true,7006,31725414,31545487,179927,0,2.30620154,7.269255940994182e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,1,1,false,7007,42530569,42524591,5978,42530569,2.27781167,5.355704660335017e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,1,0,false,7007,31725414,31545933,179481,0,2.30384358,7.261823543106482e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,2,0,true,7008,42530569,42524664,5905,42530569,2.26380779,5.322778051711465e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,2,1,true,7008,31725414,31544922,180492,0,2.29566033,7.236029553467766e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,3,0,true,7009,42530569,42524693,5876,42530569,2.26782788,5.332230271831068e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,3,1,true,7009,31725414,31546115,179299,0,2.30427521,7.263184045446972e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,4,0,true,7010,42530569,42524653,5916,42530569,2.26634808,5.3287509109036374e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,4,1,true,7010,31725414,31545388,180026,0,2.29639996,7.23836088632287e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,5,1,false,7006,42530569,42524635,5934,42530569,2.26710183,5.330523167935985e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,5,0,false,7006,31725414,31545487,179927,0,2.29287988,7.227265418821643e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,6,0,true,7007,42530569,42524591,5978,42530569,2.26717854,5.330703527620333e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,6,1,true,7007,31725414,31545933,179481,0,2.30179125,7.255354492773522e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,7,0,true,7008,42530569,42524664,5905,42530569,2.26226337,5.319146741253332e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,7,1,true,7008,31725414,31544922,180492,0,2.29496808,7.233847548845225e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,8,1,false,7009,42530569,42524693,5876,42530569,2.264488,5.324377390765687e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,8,0,false,7009,31725414,31546115,179299,0,2.29964246,7.248581402278943e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,9,0,true,7010,42530569,42524653,5916,42530569,2.26565558,5.3271226702845196e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,9,1,true,7010,31725414,31545388,180026,0,2.29442529,7.232136642881949e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,0,1,false,7006,27668687,27668687,0,27668687,2.27963637,8.239047899164858e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,0,0,false,7006,23423577,23423577,0,0,2.28808433,9.768295995099297e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,1,1,false,7007,27668687,27668687,0,27668687,2.28642467,8.263582102757532e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,1,0,false,7007,23423577,23423577,0,0,2.29015346,9.777129505028203e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,2,0,true,7008,27668687,27668687,0,27668687,2.2863935,8.263469459176e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,2,1,true,7008,23423577,23423577,0,0,2.28643137,9.761239177944512e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,3,1,false,7009,27668687,27668687,0,27668687,2.27845633,8.234783002171371e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,3,0,false,7009,23423577,23423577,0,0,2.28137367,9.739646796900404e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,4,1,false,7010,27668687,27668687,0,27668687,2.28571504,8.26101738040551e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,4,0,false,7010,23423577,23423577,0,0,2.28923137,9.773192945723021e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,5,0,true,7006,27668687,27668687,0,27668687,2.28191225,8.24727335272541e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,5,1,true,7006,23423577,23423577,0,0,2.29098546,9.780681481739531e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,6,1,false,7007,27668687,27668687,0,27668687,2.31818229,8.378360317567653e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,6,0,false,7007,23423577,23423577,0,0,2.28707804,9.763999930497379e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,7,0,true,7008,27668687,27668687,0,27668687,2.29325488,8.288267798902059e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,7,1,true,7008,23423577,23423577,0,0,2.31972213,9.903364140327501e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,8,0,true,7009,27668687,27668687,0,27668687,2.31396463,8.363116851189939e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,8,1,true,7009,23423577,23423577,0,0,2.46111225,1.0506987254764718e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,9,1,false,7010,27668687,27668687,0,27668687,2.301262,8.317207101298301e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,9,0,false,7010,23423577,23423577,0,0,2.31522867,9.8841806569509e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,0,1,false,7006,1028597,1028597,0,28458308,2.30198592,2.237986223953599e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,0,0,false,7006,1000000,1000000,0,0,2.46542871,2.4654287090000004e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,1,1,false,7007,1028597,1028597,0,28379012,2.32994579,2.2651687609433047e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,1,0,false,7007,1000000,1000000,0,0,2.45925708,2.4592570829999998e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,2,1,false,7008,1028597,1028597,0,28398315,2.30330829,2.239271834353007e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,2,0,false,7008,1000000,1000000,0,0,2.46245875,2.4624587500000002e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,3,1,false,7009,1028597,1028597,0,28432803,2.33820504,2.273198386734552e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,3,0,false,7009,1000000,1000000,0,0,2.49287037,2.4928703749999997e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,4,1,false,7010,1028597,1028597,0,28431878,2.34458837,2.2794042516165223e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,4,0,false,7010,1000000,1000000,0,0,2.513997,2.5139969999999997e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,5,0,true,7006,1028597,1028597,0,28458308,2.35334617,2.287918559941357e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,5,1,true,7006,1000000,1000000,0,0,2.51653433,2.516534334e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,6,0,true,7007,1028597,1028597,0,28379012,2.28888562,2.225250146558856e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,6,1,true,7007,1000000,1000000,0,0,2.44306183,2.443061833e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,7,0,true,7008,1028597,1028597,0,28398315,2.28309871,2.2196241171226436e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,7,1,true,7008,1000000,1000000,0,0,2.45335683,2.453356834e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,8,1,false,7009,1028597,1028597,0,28432803,2.27677225,2.213473546977096e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,8,0,false,7009,1000000,1000000,0,0,2.45390204,2.4539020420000003e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,9,1,false,7010,1028597,1028597,0,28431878,2.27662912,2.213334401130861e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,9,0,false,7010,1000000,1000000,0,0,2.44755242,2.4475524160000003e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,0,0,true,7006,1757370,1757370,0,28223804,2.29661596,1.3068482778242486e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,0,1,true,7006,1604070,1604070,0,0,2.29693696,1.4319430935058944e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,1,1,false,7007,1757370,1757370,0,28158809,2.28422967,1.2998000796644986e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,1,0,false,7007,1604070,1604070,0,0,2.29342604,1.4297543386510564e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,2,1,false,7008,1757370,1757370,0,28158855,2.28949579,1.3027966745762133e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,2,0,false,7008,1604070,1604070,0,0,2.29458275,1.4304754468321207e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,3,0,true,7009,1757370,1757370,0,28190070,2.29168629,1.3040431394640856e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,3,1,true,7009,1604070,1604070,0,0,2.29649625,1.43166834988498e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,4,1,false,7010,1757370,1757370,0,28174701,2.28695825,1.3013527316387557e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,4,0,false,7010,1604070,1604070,0,0,2.28988246,1.4275452181014544e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,5,0,true,7006,1757370,1757370,0,28223804,2.29271825,1.3046303567262443e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,5,1,true,7006,1604070,1604070,0,0,2.29505371,1.4307690487322874e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
