tag,method,precision,kappa,shape_a,scope,seed,bin_kind,bin_index,bin_lo,bin_hi,n_in_bin,n_success,success_definition,success_rate,ci_lo,ci_hi,interval_kind,is_upper_bound,protocol_sha256
libcxx,QF,double,0.75,0.25,seed,9005,target_upper_tail_q,1,0.01,0.1,90087,90087,a three-vector reached the caller,1.0,0.9999590528719006,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.75,0.25,seed,9005,target_upper_tail_q,2,0.001,0.01,9111,9111,a three-vector reached the caller,1.0,0.999595200002795,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.75,0.25,seed,9005,target_upper_tail_q,3,0.0001,0.001,847,847,a three-vector reached the caller,1.0,0.9956542406791467,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.75,0.25,seed,9005,target_upper_tail_q,4,1e-05,0.0001,114,114,a three-vector reached the caller,1.0,0.9681593459165259,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,double,0.75,0.25,seed,9005,target_upper_tail_q,5,1e-06,1e-05,6,6,a three-vector reached the caller,1.0,0.5407418735600996,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,0,0.1,1.0,900103,900103,a three-vector reached the caller,1.0,0.999995901722475,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,1,0.01,0.1,89820,89820,a three-vector reached the caller,1.0,0.9999589311544802,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,2,0.001,0.01,9087,4339,a three-vector reached the caller,0.4774953229888852,0.46717897093643107,0.4878261103636689,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,3,0.0001,0.001,891,0,a three-vector reached the caller,0.0,0.0,0.0033565676399440747,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,4,1e-05,0.0001,90,0,a three-vector reached the caller,0.0,0.0,0.032738033833534574,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,5,1e-06,1e-05,9,0,a three-vector reached the caller,0.0,0.0,0.2831288355631134,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,0,0.1,1.0,900103,900103,a three-vector reached the caller,1.0,0.999995901722475,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,1,0.01,0.1,89820,89820,a three-vector reached the caller,1.0,0.9999589311544802,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,2,0.001,0.01,9087,9087,a three-vector reached the caller,1.0,0.9995941310880687,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,3,0.0001,0.001,891,857,a three-vector reached the caller,0.9618406285072951,0.9470820846172147,0.9734314023933155,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,4,1e-05,0.0001,90,0,a three-vector reached the caller,0.0,0.0,0.032738033833534574,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,5,1e-06,1e-05,9,0,a three-vector reached the caller,0.0,0.0,0.2831288355631134,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,0,0.1,1.0,900103,900103,a three-vector reached the caller,1.0,0.999995901722475,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,1,0.01,0.1,89820,87614,a three-vector reached the caller,0.9754397684257403,0.9744064877793307,0.9764421860287854,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,2,0.001,0.01,9087,0,a three-vector reached the caller,0.0,0.0,0.00032961797323938224,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,3,0.0001,0.001,891,0,a three-vector reached the caller,0.0,0.0,0.0033565676399440747,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,4,1e-05,0.0001,90,0,a three-vector reached the caller,0.0,0.0,0.032738033833534574,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9001,target_upper_tail_q,5,1e-06,1e-05,9,0,a three-vector reached the caller,0.0,0.0,0.2831288355631134,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,0,0.1,1.0,899710,899710,a three-vector reached the caller,1.0,0.9999958999323206,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,1,0.01,0.1,90320,90320,a three-vector reached the caller,1.0,0.9999591585017281,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,2,0.001,0.01,9014,4367,a three-vector reached the caller,0.4844686043931662,0.4741026478652819,0.4948446042409272,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,3,0.0001,0.001,848,0,a three-vector reached the caller,0.0,0.0,0.0035264704985257245,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,4,1e-05,0.0001,100,0,a three-vector reached the caller,0.0,0.0,0.029513049607039932,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,5,1e-06,1e-05,8,0,a three-vector reached the caller,0.0,0.0,0.3123439780663678,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,0,0.1,1.0,899710,899710,a three-vector reached the caller,1.0,0.9999958999323206,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,1,0.01,0.1,90320,90320,a three-vector reached the caller,1.0,0.9999591585017281,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,2,0.001,0.01,9014,9014,a three-vector reached the caller,1.0,0.9995908448257618,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,3,0.0001,0.001,848,816,a three-vector reached the caller,0.9622641509433962,0.9471436583634416,0.9740481380512176,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,4,1e-05,0.0001,100,0,a three-vector reached the caller,0.0,0.0,0.029513049607039932,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,5,1e-06,1e-05,8,0,a three-vector reached the caller,0.0,0.0,0.3123439780663678,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,0,0.1,1.0,899710,899710,a three-vector reached the caller,1.0,0.9999958999323206,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,1,0.01,0.1,90320,88067,a three-vector reached the caller,0.975055358724535,0.9740173462722715,0.9760627060729871,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,2,0.001,0.01,9014,0,a three-vector reached the caller,0.0,0.0,0.00033228694526532543,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,3,0.0001,0.001,848,0,a three-vector reached the caller,0.0,0.0,0.0035264704985257245,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,4,1e-05,0.0001,100,0,a three-vector reached the caller,0.0,0.0,0.029513049607039932,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9002,target_upper_tail_q,5,1e-06,1e-05,8,0,a three-vector reached the caller,0.0,0.0,0.3123439780663678,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,0,0.1,1.0,899327,899327,a three-vector reached the caller,1.0,0.9999958981862119,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,1,0.01,0.1,90730,90730,a three-vector reached the caller,1.0,0.9999593430567142,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,2,0.001,0.01,8917,4217,a three-vector reached the caller,0.47291690030279243,0.4625084561194209,0.483343048952583,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,3,0.0001,0.001,930,0,a three-vector reached the caller,0.0,0.0,0.003216034943564594,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,4,1e-05,0.0001,90,0,a three-vector reached the caller,0.0,0.0,0.032738033833534574,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,5,1e-06,1e-05,5,0,a three-vector reached the caller,0.0,0.0,0.4507197283469411,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,0,0.1,1.0,899327,899327,a three-vector reached the caller,1.0,0.9999958981862119,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,1,0.01,0.1,90730,90730,a three-vector reached the caller,1.0,0.9999593430567142,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,2,0.001,0.01,8917,8917,a three-vector reached the caller,1.0,0.9995863949162422,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,3,0.0001,0.001,930,892,a three-vector reached the caller,0.9591397849462365,0.9443451045717374,0.9709254448687277,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,4,1e-05,0.0001,90,0,a three-vector reached the caller,0.0,0.0,0.032738033833534574,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,5,1e-06,1e-05,5,0,a three-vector reached the caller,0.0,0.0,0.4507197283469411,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,0,0.1,1.0,899327,899327,a three-vector reached the caller,1.0,0.9999958981862119,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,1,0.01,0.1,90730,88474,a three-vector reached the caller,0.9751350159814836,0.9741009764373783,0.9761385240271473,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,2,0.001,0.01,8917,0,a three-vector reached the caller,0.0,0.0,0.00033590098807523283,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,3,0.0001,0.001,930,0,a three-vector reached the caller,0.0,0.0,0.003216034943564594,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,4,1e-05,0.0001,90,0,a three-vector reached the caller,0.0,0.0,0.032738033833534574,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,5,1e-06,1e-05,5,0,a three-vector reached the caller,0.0,0.0,0.4507197283469411,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9003,target_upper_tail_q,6,1e-08,1e-06,1,0,a three-vector reached the caller,0.0,0.0,0.95,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,0,0.1,1.0,899953,899953,a three-vector reached the caller,1.0,0.9999959010393945,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,1,0.01,0.1,89983,89983,a three-vector reached the caller,1.0,0.99995900554725,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,2,0.001,0.01,9022,4309,a three-vector reached the caller,0.47761028596763466,0.46725653196738937,0.48797850536591914,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,3,0.0001,0.001,945,0,a three-vector reached the caller,0.0,0.0,0.0031650676413726986,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,4,1e-05,0.0001,91,0,a three-vector reached the caller,0.0,0.0,0.03238416473643446,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,5,1e-06,1e-05,4,0,a three-vector reached the caller,0.0,0.0,0.527129195498412,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,6,1e-08,1e-06,2,0,a three-vector reached the caller,0.0,0.0,0.776393202250021,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,0,0.1,1.0,899953,899953,a three-vector reached the caller,1.0,0.9999959010393945,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,1,0.01,0.1,89983,89983,a three-vector reached the caller,1.0,0.99995900554725,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,2,0.001,0.01,9022,9022,a three-vector reached the caller,1.0,0.999591207558223,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,3,0.0001,0.001,945,908,a three-vector reached the caller,0.9608465608465608,0.9464336909437474,0.9722852300286294,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,4,1e-05,0.0001,91,0,a three-vector reached the caller,0.0,0.0,0.03238416473643446,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,5,1e-06,1e-05,4,0,a three-vector reached the caller,0.0,0.0,0.527129195498412,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,6,1e-08,1e-06,2,0,a three-vector reached the caller,0.0,0.0,0.776393202250021,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,0,0.1,1.0,899953,899953,a three-vector reached the caller,1.0,0.9999959010393945,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,1,0.01,0.1,89983,87725,a three-vector reached the caller,0.9749063712034496,0.9738634222480086,0.9759185500909238,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,2,0.001,0.01,9022,0,a three-vector reached the caller,0.0,0.0,0.00033199234825287416,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,3,0.0001,0.001,945,0,a three-vector reached the caller,0.0,0.0,0.0031650676413726986,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,4,1e-05,0.0001,91,0,a three-vector reached the caller,0.0,0.0,0.03238416473643446,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,5,1e-06,1e-05,4,0,a three-vector reached the caller,0.0,0.0,0.527129195498412,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,QF,float,0.55,0.050000011920928955,seed,9004,target_upper_tail_q,6,1e-08,1e-06,2,0,a three-vector reached the caller,0.0,0.0,0.776393202250021,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,0,0.1,1.0,899845,899845,a three-vector reached the caller,1.0,0.9999959005474355,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,1,0.01,0.1,90162,90162,a three-vector reached the caller,1.0,0.9999590869325002,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,2,0.001,0.01,9001,4240,a three-vector reached the caller,0.4710587712476392,0.46070196952768605,0.48143431498512446,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,3,0.0001,0.001,910,0,a three-vector reached the caller,0.0,0.0,0.0032866007522494023,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,4,1e-05,0.0001,70,0,a three-vector reached the caller,0.0,0.0,0.041893344066888605,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,5,1e-06,1e-05,10,0,a three-vector reached the caller,0.0,0.0,0.2588655508930522,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,LEGACY,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,6,1e-08,1e-06,2,0,a three-vector reached the caller,0.0,0.0,0.776393202250021,one_sided_upper_0.95,true,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,0,0.1,1.0,899845,899845,a three-vector reached the caller,1.0,0.9999959005474355,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
libcxx,CANDIDATE,float,0.55,0.050000011920928955,seed,9005,target_upper_tail_q,1,0.01,0.1,90162,90162,a three-vector reached the caller,1.0,0.9999590869325002,1.0,two_sided_clopper_pearson_0.95,false,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
